,Date,TEU
1659,2024-07-22,180485.4842
1660,2024-07-23,184904.55487142858
1661,2024-07-24,189323.62554285713
1662,2024-07-25,193742.6962142857
1663,2024-07-26,198161.76688571429
1664,2024-07-27,202580.83755714286
1665,2024-07-28,206999.9082285714
1666,2024-07-29,211418.9789
1667,2024-07-30,201739.19244285714
1668,2024-07-31,192059.4059857143
1669,2024-08-01,182379.61952857143
1670,2024-08-02,172699.83307142858
1671,2024-08-03,163020.04661428573
1672,2024-08-04,153340.26015714285
1673,2024-08-05,143660.4737
1674,2024-08-06,150065.30942857143
1675,2024-08-07,156470.14515714286
1676,2024-08-08,162874.9808857143
1677,2024-08-09,169279.81661428572
1678,2024-08-10,175684.65234285715
1679,2024-08-11,182089.48807142858
1680,2024-08-12,188494.3238
1681,2024-08-13,188757.46665714288
1682,2024-08-14,189020.60951428572
1683,2024-08-15,189283.7523714286
1684,2024-08-16,189546.89522857143
1685,2024-08-17,189810.0380857143
1686,2024-08-18,190073.18094285714
1687,2024-08-19,190336.3238
1688,2024-08-20,191453.0595
1689,2024-08-21,192569.79520000002
1690,2024-08-22,193686.5309
1691,2024-08-23,194803.2666
1692,2024-08-24,195920.0023
1693,2024-08-25,197036.738
1694,2024-08-26,198153.4737
1695,2024-08-27,200969.24945714287
1696,2024-08-28,203785.0252142857
1697,2024-08-29,206600.80097142857
1698,2024-08-30,209416.57672857144
1699,2024-08-31,212232.3524857143
1700,2024-09-01,215048.12824285714
1701,2024-09-02,217863.904
1702,2024-09-03,206373.17751428572
1703,2024-09-04,194882.45102857144
1704,2024-09-05,183391.72454285715
1705,2024-09-06,171900.99805714286
1706,2024-09-07,160410.27157142857
1707,2024-09-08,148919.5450857143
1708,2024-09-09,137428.8186
1709,2024-09-10,143542.1165142857
1710,2024-09-11,149655.41442857144
1711,2024-09-12,155768.71234285715
1712,2024-09-13,161882.01025714286
1713,2024-09-14,167995.30817142857
1714,2024-09-15,174108.6060857143
1715,2024-09-16,180221.904
1716,2024-09-17,180388.9761857143
1717,2024-09-18,180556.04837142857
1718,2024-09-19,180723.12055714286
1719,2024-09-20,180890.19274285715
1720,2024-09-21,181057.26492857144
1721,2024-09-22,181224.3371142857
1722,2024-09-23,181391.4093
1723,2024-09-24,180260.56285714285
1724,2024-09-25,179129.7164142857
1725,2024-09-26,177998.86997142856
1726,2024-09-27,176868.02352857144
1727,2024-09-28,175737.1770857143
1728,2024-09-29,174606.33064285715
1729,2024-09-30,173475.4842
1730,2024-10-01,172933.05412857144
1731,2024-10-02,172390.62405714285
1732,2024-10-03,171848.1939857143
1733,2024-10-04,171305.76391428572
1734,2024-10-05,170763.33384285716
1735,2024-10-06,170220.90377142857
1736,2024-10-07,169678.4737
1737,2024-10-08,172792.4767
1738,2024-10-09,175906.4797
1739,2024-10-10,179020.4827
1740,2024-10-11,182134.48570000002
1741,2024-10-12,185248.48870000002
1742,2024-10-13,188362.4917
1743,2024-10-14,191476.4947
1744,2024-10-15,192384.5653857143
1745,2024-10-16,193292.63607142857
1746,2024-10-17,194200.70675714285
1747,2024-10-18,195108.77744285716
1748,2024-10-19,196016.84812857144
1749,2024-10-20,196924.91881428572
1750,2024-10-21,197832.9895
1751,2024-10-22,190244.90661428572
1752,2024-10-23,182656.8237285714
1753,2024-10-24,175068.74084285714
1754,2024-10-25,167480.65795714286
1755,2024-10-26,159892.57507142855
1756,2024-10-27,152304.49218571428
1757,2024-10-28,144716.4093
1758,2024-10-29,144538.56285714285
1759,2024-10-30,144360.7164142857
1760,2024-10-31,144182.86997142856
1761,2024-11-01,144005.02352857144
1762,2024-11-02,143827.1770857143
1763,2024-11-03,143649.33064285715
1764,2024-11-04,143471.4842
1765,2024-11-05,132262.19848714286
1766,2024-11-06,121052.91277428571
1767,2024-11-07,109843.62706142857
1768,2024-11-08,98634.34134857143
1769,2024-11-09,87425.05563571428
1770,2024-11-10,76215.76992285714
1771,2024-11-11,65006.48421
1772,2024-11-12,76326.41052285714
1773,2024-11-13,87646.33683571429
1774,2024-11-14,98966.26314857144
1775,2024-11-15,110286.18946142858
1776,2024-11-16,121606.11577428573
1777,2024-11-17,132926.04208714288
1778,2024-11-18,144245.9684
1779,2024-11-19,151275.61501428572
1780,2024-11-20,158305.26162857143
1781,2024-11-21,165334.90824285714
1782,2024-11-22,172364.55485714288
1783,2024-11-23,179394.2014714286
1784,2024-11-24,186423.8480857143
1785,2024-11-25,193453.4947
1786,2024-11-26,187454.98174285714
1787,2024-11-27,181456.4687857143
1788,2024-11-28,175457.95582857143
1789,2024-11-29,169459.4428714286
1790,2024-11-30,163460.92991428572
1791,2024-12-01,157462.41695714288
1792,2024-12-02,151463.904
1793,2024-12-03,159619.04685714288
1794,2024-12-04,167774.18971428572
1795,2024-12-05,175929.3325714286
1796,2024-12-06,184084.47542857143
1797,2024-12-07,192239.6182857143
1798,2024-12-08,200394.76114285714
1799,2024-12-09,208549.904
1800,2024-12-10,204561.05605714288
1801,2024-12-11,200572.20811428572
1802,2024-12-12,196583.3601714286
1803,2024-12-13,192594.51222857143
1804,2024-12-14,188605.6642857143
1805,2024-12-15,184616.81634285714
1806,2024-12-16,180627.9684
1807,2024-12-17,183992.6841857143
1808,2024-12-18,187357.3999714286
1809,2024-12-19,190722.11575714286
1810,2024-12-20,194086.83154285714
1811,2024-12-21,197451.5473285714
1812,2024-12-22,200816.2631142857
1813,2024-12-23,204180.9789
1814,2024-12-24,199468.2661285714
1815,2024-12-25,194755.55335714284
1816,2024-12-26,190042.84058571426
1817,2024-12-27,185330.12781428572
1818,2024-12-28,180617.41504285714
1819,2024-12-29,175904.70227142857
1820,2024-12-30,171191.9895
1821,2024-12-31,162895.05867142856
1822,2025-01-01,154598.12784285715
1823,2025-01-02,146301.19701428572
1824,2025-01-03,138004.26618571428
1825,2025-01-04,129707.33535714286
1826,2025-01-05,121410.40452857144
1827,2025-01-06,113113.4737
1828,2025-01-07,100436.54888571429
1829,2025-01-08,87759.62407142858
1830,2025-01-09,75082.69925714286
1831,2025-01-10,62405.774442857146
1832,2025-01-11,49728.849628571435
1833,2025-01-12,37051.92481428571
1834,2025-01-13,24375.0
1835,2025-01-14,44423.2628
1836,2025-01-15,64471.5256
1837,2025-01-16,84519.7884
1838,2025-01-17,104568.0512
1839,2025-01-18,124616.314
1840,2025-01-19,144664.5768
1841,2025-01-20,164712.8396
1842,2025-01-21,165654.00235714286
1843,2025-01-22,166595.16511428572
1844,2025-01-23,167536.32787142857
1845,2025-01-24,168477.49062857142
1846,2025-01-25,169418.65338571428
1847,2025-01-26,170359.81614285713
1848,2025-01-27,171300.9789
1849,2025-01-28,171286.3246
1850,2025-01-29,171271.6703
1851,2025-01-30,171257.016
1852,2025-01-31,171242.36169999998
1853,2025-02-01,171227.70739999998
1854,2025-02-02,171213.0531
1855,2025-02-03,171198.3988
1856,2025-02-04,155198.2696485714
1857,2025-02-05,139198.14049714286
1858,2025-02-06,123198.01134571427
1859,2025-02-07,107197.88219428572
1860,2025-02-08,91197.75304285713
1861,2025-02-09,75197.62389142856
1862,2025-02-10,59197.49474
1863,2025-02-11,61820.41185571429
1864,2025-02-12,64443.32897142857
1865,2025-02-13,67066.24608714286
1866,2025-02-14,69689.16320285715
1867,2025-02-15,72312.08031857143
1868,2025-02-16,74934.99743428572
1869,2025-02-17,77557.91455
1870,2025-02-18,93879.85307142857
1871,2025-02-19,110201.79159285715
1872,2025-02-20,126523.73011428572
1873,2025-02-21,142845.66863571428
1874,2025-02-22,159167.60715714286
1875,2025-02-23,175489.54567857145
1876,2025-02-24,191811.4842
1877,2025-02-25,187596.4120142857
1878,2025-02-26,183381.33982857142
1879,2025-02-27,179166.26764285716
1880,2025-02-28,174951.19545714287
1881,2025-03-01,170736.12327142857
1882,2025-03-02,166521.05108571428
1883,2025-03-03,162305.9789
1884,2025-03-04,146573.98041
1885,2025-03-05,130841.98191999999
1886,2025-03-06,115109.98343
1887,2025-03-07,99377.98494
1888,2025-03-08,83645.98645
1889,2025-03-09,67913.98796
1890,2025-03-10,52181.98947
1891,2025-03-11,60482.774431428574
1892,2025-03-12,68783.55939285715
1893,2025-03-13,77084.34435428571
1894,2025-03-14,85385.1293157143
1895,2025-03-15,93685.91427714286
1896,2025-03-16,101986.69923857143
1897,2025-03-17,110287.4842
1898,2025-03-18,116029.1969857143
1899,2025-03-19,121770.90977142857
1900,2025-03-20,127512.62255714287
1901,2025-03-21,133254.33534285714
1902,2025-03-22,138996.04812857142
1903,2025-03-23,144737.76091428573
1904,2025-03-24,150479.4737
1905,2025-03-25,151368.4015142857
1906,2025-03-26,152257.32932857145
1907,2025-03-27,153146.25714285715
1908,2025-03-28,154035.18495714286
1909,2025-03-29,154924.11277142857
1910,2025-03-30,155813.0405857143
1911,2025-03-31,156701.9684
1912,2025-04-01,155762.0405857143
1913,2025-04-02,154822.11277142857
1914,2025-04-03,153882.18495714286
1915,2025-04-04,152942.25714285715
1916,2025-04-05,152002.32932857145
1917,2025-04-06,151062.4015142857
1918,2025-04-07,150122.4737
1919,2025-04-08,134539.76242
1920,2025-04-09,118957.05114
1921,2025-04-10,103374.33986000001
1922,2025-04-11,87791.62857999999
1923,2025-04-12,72208.9173
1924,2025-04-13,56626.20602
1925,2025-04-14,41043.49474
1926,2025-04-15,61022.84962
1927,2025-04-16,81002.20449999999
1928,2025-04-17,100981.55937999999
1929,2025-04-18,120960.91425999999
1930,2025-04-19,140940.26914
1931,2025-04-20,160919.62402
1932,2025-04-21,180898.9789
1933,2025-04-22,179026.62101428572
1934,2025-04-23,177154.26312857142
1935,2025-04-24,175281.90524285714
1936,2025-04-25,173409.54735714284
1937,2025-04-26,171537.18947142857
1938,2025-04-27,169664.83158571427
1939,2025-04-28,167792.4737
